Species	Sample	Coefficient	Estimate
SuoL	SUO104	chrLR778278.1	0.975112468417944
SuoL	SUO104	chrLR778279.1	1.00049820586505
SuoL	SUO104	chrLR778280.1	1.32135351814502
SuoL	SUO104	chrLR778281.1	0.988013409090636
SuoL	SUO104	chrLR778282.1	1.00369564754626
SuoL	SUO104	chrLR778283.1	0.96679541592323
SuoL	SUO104	chrLR778284.1	1.55779141038563
SuoL	SUO104	chrLR778285.1	1.00044775567117
SuoL	SUO104	chrLR778286.1	0.94855956646942
SuoL	SUO104	chrLR778287.1	1.24873883013257
SuoL	SUO104	chrLR778288.1	1.00399239323738
SuoL	SUO104	chrLR778289.1	1.06610106178861
SuoL	SUO104	chrLR778290.1	1.4732288802566
SuoL	SUO104	chrLR778291.1	1.06393776960251
SuoL	SUO104	chrLR778292.1	1.09973606419147
SuoL	SUO105	(Intercept)	1111.37313423934
SuoL	SUO105	size	0.992152492884163
SuoL	SUO105	chrLR778254.1	0.986486939478062
SuoL	SUO105	chrLR778255.1	0.969946711013275
SuoL	SUO105	chrLR778256.1	1.08977242189586
SuoL	SUO105	chrLR778257.1	0.98013441115421
SuoL	SUO105	chrLR778258.1	1.00191433601704
SuoL	SUO105	chrLR778259.1	1.02125789269256
SuoL	SUO105	chrLR778260.1	1.00520865818774
SuoL	SUO105	chrLR778261.1	1.01491791936864
SuoL	SUO105	chrLR778262.1	1.00407672953903
SuoL	SUO105	chrLR778263.1	1.00765454598399
SuoL	SUO105	chrLR778264.1	1.00054956669254
SuoL	SUO105	chrLR778265.1	1.03091201381638
SuoL	SUO105	chrLR778266.1	1.05870515682751
SuoL	SUO105	chrLR778267.1	1.01778387268003
SuoL	SUO105	chrLR778268.1	1.01523172956329
SuoL	SUO105	chrLR778269.1	1.04413687674634
SuoL	SUO105	chrLR778270.1	1.01312489744205
SuoL	SUO105	chrLR778271.1	1.01680028208735
SuoL	SUO105	chrLR778272.1	1.0018569167891
SuoL	SUO105	chrLR778273.1	1.00382588251855
SuoL	SUO105	chrLR778274.1	1.77749129939183
SuoL	SUO105	chrLR778275.1	1.03113222985303
SuoL	SUO105	chrLR778276.1	0.991532290725292
SuoL	SUO105	chrLR778277.1	1.00527769643763
SuoL	SUO105	chrLR778278.1	0.997078294778839
SuoL	SUO105	chrLR778279.1	0.996932581896251
SuoL	SUO105	chrLR778280.1	1.36110415932689
SuoL	SUO105	chrLR778281.1	1.06163066065759
SuoL	SUO105	chrLR778282.1	1.00411832018976
SuoL	SUO105	chrLR778283.1	0.966444370866785
SuoL	SUO105	chrLR778284.1	1.60550395319552
SuoL	SUO105	chrLR778285.1	1.00774257321855
SuoL	SUO105	chrLR778286.1	0.963143117268283
SuoL	SUO105	chrLR778287.1	1.31137049988922
SuoL	SUO105	chrLR778288.1	1.01593824558889
SuoL	SUO105	chrLR778289.1	1.08135786525884
SuoL	SUO105	chrLR778290.1	1.50432348933179
SuoL	SUO105	chrLR778291.1	1.03866734721445
SuoL	SUO105	chrLR778292.1	1.12631607143045
SuoL	SUO108	(Intercept)	92.9920949571448
SuoL	SUO108	size	0.999312121120272
SuoL	SUO108	chrLR778254.1	0.989758773683051
SuoL	SUO108	chrLR778255.1	1.01642259310424
SuoL	SUO108	chrLR778256.1	1.09585784413468
SuoL	SUO108	chrLR778257.1	1.0017356943782
SuoL	SUO108	chrLR778258.1	1.01838396074012
SuoL	SUO108	chrLR778259.1	1.02896638256415
SuoL	SUO108	chrLR778260.1	1.01359251250375
SuoL	SUO108	chrLR778261.1	1.0550574680648
SuoL	SUO108	chrLR778262.1	1.01029651387399
SuoL	SUO108	chrLR778263.1	1.02199455530836
SuoL	SUO108	chrLR778264.1	1.01041192637936
SuoL	SUO108	chrLR778265.1	1.02380763213512
SuoL	SUO108	chrLR778266.1	1.0604754985399
SuoL	SUO108	chrLR778267.1	1.02613377264065
SuoL	SUO108	chrLR778268.1	1.01509306951675
SuoL	SUO108	chrLR778269.1	1.05214614707955
SuoL	SUO108	chrLR778270.1	1.01741216918854
SuoL	SUO108	chrLR778271.1	1.00183225168178
SuoL	SUO108	chrLR778272.1	1.02346671242717
SuoL	SUO108	chrLR778273.1	1.00755006336322
SuoL	SUO108	chrLR778274.1	1.77688340505571
SuoL	SUO108	chrLR778275.1	1.03505134604544
SuoL	SUO108	chrLR778276.1	1.04634109473861
SuoL	SUO108	chrLR778277.1	1.02161945032947
SuoL	SUO108	chrLR778278.1	1.00901287988742
SuoL	SUO108	chrLR778279.1	1.02152322185993
SuoL	SUO108	chrLR778280.1	1.33111312319815
SuoL	SUO108	chrLR778281.1	1.00232455235848
SuoL	SUO108	chrLR778282.1	1.0089417336768
SuoL	SUO108	chrLR778283.1	0.996823838082668
SuoL	SUO108	chrLR778284.1	1.58934931174455
SuoL	SUO108	chrLR778285.1	1.01566341241558
SuoL	SUO108	chrLR778286.1	1.00560974711638
SuoL	SUO108	chrLR778287.1	1.24270602344794
SuoL	SUO108	chrLR778288.1	1.02449416213246
SuoL	SUO108	chrLR778289.1	1.07863521814265
SuoL	SUO108	chrLR778290.1	1.47770937801725
SuoL	SUO108	chrLR778291.1	1.05356866140139
SuoL	SUO108	chrLR778292.1	1.13694991309678
SuoL	SUO111	(Intercept)	14.5028026590429
SuoL	SUO111	size	1.00173224623982
SuoL	SUO111	chrLR778254.1	0.993440837560328
SuoL	SUO111	chrLR778255.1	0.990257968502028
SuoL	SUO111	chrLR778256.1	1.09180823051761
SuoL	SUO111	chrLR778257.1	1.02386160533455
SuoL	SUO111	chrLR778258.1	1.01772920894536
SuoL	SUO111	chrLR778259.1	1.01705552752233
SuoL	SUO111	chrLR778260.1	0.999125140958854
SuoL	SUO111	chrLR778261.1	1.01181476586033
SuoL	SUO111	chrLR778262.1	0.980231124901164
SuoL	SUO111	chrLR778263.1	0.999189473011025
SuoL	SUO111	chrLR778264.1	0.997439516020058
SuoL	SUO111	chrLR778265.1	1.01068731379963
SuoL	SUO111	chrLR778266.1	1.03783843092514
SuoL	SUO111	chrLR778267.1	1.02094347947381
SuoL	SUO111	chrLR778268.1	0.999141839433988
SuoL	SUO111	chrLR778269.1	1.02833624291822
SuoL	SUO111	chrLR778270.1	0.956994018139364
SuoL	SUO111	chrLR778271.1	1.0169603296027
SuoL	SUO111	chrLR778272.1	1.02590139037771
SuoL	SUO111	chrLR778273.1	1.01242680115628
SuoL	SUO111	chrLR778274.1	1.74396392752863
SuoL	SUO111	chrLR778275.1	1.03788639796044
SuoL	SUO111	chrLR778276.1	1.00984544739733
SuoL	SUO111	chrLR778277.1	0.986665450644687
SuoL	SUO111	chrLR778278.1	0.990805087251855
SuoL	SUO111	chrLR778279.1	1.01118252989602
SuoL	SUO111	chrLR778280.1	1.28201295615797
SuoL	SUO111	chrLR778281.1	0.980828572396046
SuoL	SUO111	chrLR778282.1	0.994774845122821
SuoL	SUO111	chrLR778283.1	1.00330107392779
SuoL	SUO111	chrLR778284.1	1.55197469428383
SuoL	SUO111	chrLR778285.1	1.00446901531547
SuoL	SUO111	chrLR778286.1	1.0075308200654
SuoL	SUO111	chrLR778287.1	1.23497019054767
SuoL	SUO111	chrLR778288.1	1.02276141876654
SuoL	SUO111	chrLR778289.1	1.06540979911439
SuoL	SUO111	chrLR778290.1	1.56369388636362
SuoL	SUO111	chrLR778291.1	1.04685255979903
SuoL	SUO111	chrLR778292.1	1.03632699080109
SuoL	SUO112	(Intercept)	1659.81276266843
SuoL	SUO112	size	0.991101328871453
SuoL	SUO112	chrLR778254.1	0.969271634478497
SuoL	SUO112	chrLR778255.1	0.951159037711141
SuoL	SUO112	chrLR778256.1	1.08934648994727
SuoL	SUO112	chrLR778257.1	1.00517858687647
SuoL	SUO112	chrLR778258.1	1.00175631826067
SuoL	SUO112	chrLR778259.1	0.987588297375847
SuoL	SUO112	chrLR778260.1	1.00276019542478
SuoL	SUO112	chrLR778261.1	0.968901897266041
SuoL	SUO112	chrLR778262.1	0.982232140257049
SuoL	SUO112	chrLR778263.1	0.977636261162278
SuoL	SUO112	chrLR778264.1	0.954731187850283
SuoL	SUO112	chrLR778265.1	1.00152659626999
SuoL	SUO112	chrLR778266.1	1.04844227839503
SuoL	SUO112	chrLR778267.1	1.004880499776
SuoL	SUO112	chrLR778268.1	1.00688815903328
SuoL	SUO112	chrLR778269.1	1.0320478611946
SuoL	SUO112	chrLR778270.1	0.993924969583556
SuoL	SUO112	chrLR778271.1	0.978579701708632
SuoL	SUO112	chrLR778272.1	1.00504697918079
SuoL	SUO112	chrLR778273.1	0.9790298166465
SuoL	SUO112	chrLR778274.1	1.76498466159318
SuoL	SUO112	chrLR778275.1	1.0052031985816
SuoL	SUO112	chrLR778276.1	1.00343573308304
SuoL	SUO112	chrLR778277.1	0.997258531269504
SuoL	SUO112	chrLR778278.1	0.972233125526996
SuoL	SUO112	chrLR778279.1	0.990097421814766
SuoL	SUO112	chrLR778280.1	1.28849437119526
SuoL	SUO112	chrLR778281.1	1.01450921094085
SuoL	SUO112	chrLR778282.1	1.01266565979694
SuoL	SUO112	chrLR778283.1	0.962815914692218
SuoL	SUO112	chrLR778284.1	1.54282470214683
SuoL	SUO112	chrLR778285.1	0.985826354647895
SuoL	SUO112	chrLR778286.1	0.946355539961443
SuoL	SUO112	chrLR778287.1	1.23761381717148
SuoL	SUO112	chrLR778288.1	0.985129001135294
SuoL	SUO112	chrLR778289.1	1.0560912188683
SuoL	SUO112	chrLR778290.1	1.37117141129033
SuoL	SUO112	chrLR778291.1	1.01801864831434
SuoL	SUO112	chrLR778292.1	0.999744819363556
SuoL	SUO114	(Intercept)	1007.52684696781
SuoL	SUO114	size	0.993133175622473
SuoL	SUO114	chrLR778254.1	0.993635212985602
SuoL	SUO114	chrLR778255.1	0.9821583113872
SuoL	SUO114	chrLR778256.1	1.1090110563475
SuoL	SUO114	chrLR778257.1	0.982853074774319
SuoL	SUO114	chrLR778258.1	1.01039726981674
SuoL	SUO114	chrLR778259.1	1.04099523739429
SuoL	SUO114	chrLR778260.1	1.02855653753627
SuoL	SUO114	chrLR778261.1	0.990595288922
SuoL	SUO114	chrLR778262.1	1.00105797093805
SuoL	SUO114	chrLR778263.1	1.02495002999641
SuoL	SUO114	chrLR778264.1	1.00238567452133
SuoL	SUO114	chrLR778265.1	1.03843202663759
SuoL	SUO114	chrLR778266.1	1.06442761967901
SuoL	SUO114	chrLR778267.1	1.00489201491324
SuoL	SUO114	chrLR778268.1	1.01857973346124
SuoL	SUO114	chrLR778269.1	1.03948903983591
SuoL	SUO114	chrLR778270.1	0.994703525329999
SuoL	SUO114	chrLR778271.1	1.01618467722431
SuoL	SUO114	chrLR778272.1	1.00358662282609
SuoL	SUO114	chrLR778273.1	1.00983923743247
SuoL	SUO114	chrLR778274.1	1.75707238354526
SuoL	SUO114	chrLR778275.1	1.01414478431306
SuoL	SUO114	chrLR778276.1	1.01068663835728
SuoL	SUO114	chrLR778277.1	1.02353189239769
SuoL	SUO114	chrLR778278.1	1.00634993530372
SuoL	SUO114	chrLR778279.1	0.994843610065016
SuoL	SUO114	chrLR778280.1	1.35861813661584
SuoL	SUO114	chrLR778281.1	0.996851452473065
SuoL	SUO114	chrLR778282.1	0.999294772557362
SuoL	SUO114	chrLR778283.1	0.986527938269785
SuoL	SUO114	chrLR778284.1	1.5966555082555
SuoL	SUO114	chrLR778285.1	1.00363288088079
SuoL	SUO114	chrLR778286.1	1.00437430828531
SuoL	SUO114	chrLR778287.1	1.2801753251089
SuoL	SUO114	chrLR778288.1	1.0218716926433
SuoL	SUO114	chrLR778289.1	1.06153441405496
SuoL	SUO114	chrLR778290.1	1.46481956341634
SuoL	SUO114	chrLR778291.1	1.06246502799554
SuoL	SUO114	chrLR778292.1	1.12441164818762
SuoL	SUO115	(Intercept)	1655.3894556314
SuoL	SUO115	size	0.992166322343617
SuoL	SUO115	chrLR778254.1	0.969419106466877
SuoL	SUO115	chrLR778255.1	0.968040011165555
SuoL	SUO115	chrLR778256.1	1.10365624111987
SuoL	SUO115	chrLR778257.1	0.968792099786679
SuoL	SUO115	chrLR778258.1	0.993795235620751
SuoL	SUO115	chrLR778259.1	0.981628742413322
SuoL	SUO115	chrLR778260.1	1.00733021912605
SuoL	SUO115	chrLR778261.1	0.990714385992017
SuoL	SUO115	chrLR778262.1	0.991647114231258
SuoL	SUO115	chrLR778263.1	0.992667848713842
SuoL	SUO115	chrLR778264.1	0.970283218802924
SuoL	SUO115	chrLR778265.1	1.02849312226218
SuoL	SUO115	chrLR778266.1	1.01679165190607
SuoL	SUO115	chrLR778267.1	1.01709694845042
SuoL	SUO115	chrLR778268.1	1.00471067130352
SuoL	SUO115	chrLR778269.1	1.02768986370301
SuoL	SUO115	chrLR778270.1	0.994354518486218
SuoL	SUO115	chrLR778271.1	0.99405199651056
SuoL	SUO115	chrLR778272.1	0.997674211216338
SuoL	SUO115	chrLR778273.1	0.986399763554822
SuoL	SUO115	chrLR778274.1	1.71511773111515
SuoL	SUO115	chrLR778275.1	1.00898506681843
SuoL	SUO115	chrLR778276.1	1.00939210862377
SuoL	SUO115	chrLR778277.1	1.00380709462085
SuoL	SUO115	chrLR778278.1	0.970699139314925
SuoL	SUO115	chrLR778279.1	0.992905859129519
SuoL	SUO115	chrLR778280.1	1.34361487076576
SuoL	SUO115	chrLR778281.1	0.99059221880075
SuoL	SUO115	chrLR778282.1	0.996710611164395
SuoL	SUO115	chrLR778283.1	0.950844221804318
SuoL	SUO115	chrLR778284.1	1.53996452845222
SuoL	SUO115	chrLR778285.1	0.992860161722868
SuoL	SUO115	chrLR778286.1	0.949814926719818
SuoL	SUO115	chrLR778287.1	1.24352320122122
SuoL	SUO115	chrLR778288.1	0.988711957842664
SuoL	SUO115	chrLR778289.1	1.0592564987399
SuoL	SUO115	chrLR778290.1	1.4129810313423
SuoL	SUO115	chrLR778291.1	1.04044563729265
SuoL	SUO115	chrLR778292.1	1.05889931985538
SuoL	SUO116	(Intercept)	1004.4017929996
SuoL	SUO116	size	0.992758024817406
SuoL	SUO116	chrLR778254.1	0.961051178079055
SuoL	SUO116	chrLR778255.1	0.990586646556484
SuoL	SUO116	chrLR778256.1	1.11497565459476
SuoL	SUO116	chrLR778257.1	1.00712969826864
SuoL	SUO116	chrLR778258.1	1.02424560988468
SuoL	SUO116	chrLR778259.1	1.02620725852258
SuoL	SUO116	chrLR778260.1	1.03248695615525
SuoL	SUO116	chrLR778261.1	1.01382575413756
SuoL	SUO116	chrLR778262.1	0.981319286072843
SuoL	SUO116	chrLR778263.1	1.00139848469023
SuoL	SUO116	chrLR778264.1	0.982351830456887
SuoL	SUO116	chrLR778265.1	0.994107937570769
SuoL	SUO116	chrLR778266.1	1.05569065684423
SuoL	SUO116	chrLR778267.1	1.00665953331327
SuoL	SUO116	chrLR778268.1	1.00351574643816
SuoL	SUO116	chrLR778269.1	1.05527043637953
SuoL	SUO116	chrLR778270.1	0.978204977460363
SuoL	SUO116	chrLR778271.1	1.00141431077764
SuoL	SUO116	chrLR778272.1	1.02192062934088
SuoL	SUO116	chrLR778273.1	0.996883058516541
SuoL	SUO116	chrLR778274.1	1.68101935943778
SuoL	SUO116	chrLR778275.1	1.03255109676467
SuoL	SUO116	chrLR778276.1	1.03389412658935
SuoL	SUO116	chrLR778277.1	0.992019869383128
SuoL	SUO116	chrLR778278.1	0.988388027265921
SuoL	SUO116	chrLR778279.1	0.998549293165254
SuoL	SUO116	chrLR778280.1	1.32359855878584
SuoL	SUO116	chrLR778281.1	1.00664370243721
SuoL	SUO116	chrLR778282.1	1.01881235625786
SuoL	SUO116	chrLR778283.1	0.952119877475878
SuoL	SUO116	chrLR778284.1	1.53070235401491
SuoL	SUO116	chrLR778285.1	0.981398016018124
SuoL	SUO116	chrLR778286.1	0.974019238792245
SuoL	SUO116	chrLR778287.1	1.24609156666397
SuoL	SUO116	chrLR778288.1	1.02261070930427
SuoL	SUO116	chrLR778289.1	1.09106907267041
SuoL	SUO116	chrLR778290.1	1.47938528370061
SuoL	SUO116	chrLR778291.1	1.04406298666872
SuoL	SUO116	chrLR778292.1	1.11611005907927
SuoL	SUO117	(Intercept)	768.153537605379
SuoL	SUO117	size	0.99197027449659
SuoL	SUO117	chrLR778254.1	1.00409419292397
SuoL	SUO117	chrLR778255.1	0.990561684019575
SuoL	SUO117	chrLR778256.1	1.11099789797668
SuoL	SUO117	chrLR778257.1	1.00275068117595
SuoL	SUO117	chrLR778258.1	1.04454934263628
SuoL	SUO117	chrLR778259.1	1.0396124356169
SuoL	SUO117	chrLR778260.1	1.02989048393059
SuoL	SUO117	chrLR778261.1	1.00206981113141
SuoL	SUO117	chrLR778262.1	1.0071431652285
SuoL	SUO117	chrLR778263.1	1.01036837354346
SuoL	SUO117	chrLR778264.1	0.973275320945792
SuoL	SUO117	chrLR778265.1	1.01301613620048
SuoL	SUO117	chrLR778266.1	1.04753865000949
SuoL	SUO117	chrLR778267.1	1.02042410525456
SuoL	SUO117	chrLR778268.1	1.03602832856587
SuoL	SUO117	chrLR778269.1	1.03333571914813
SuoL	SUO117	chrLR778270.1	0.994753977946759
SuoL	SUO117	chrLR778271.1	0.995472249645059
SuoL	SUO117	chrLR778272.1	1.01438474708007
SuoL	SUO117	chrLR778273.1	1.01767197470593
SuoL	SUO117	chrLR778274.1	1.77819212120812
SuoL	SUO117	chrLR778275.1	1.01423364183413
SuoL	SUO117	chrLR778276.1	1.02106983028035
SuoL	SUO117	chrLR778277.1	1.02282987445881
SuoL	SUO117	chrLR778278.1	0.981849109336186
SuoL	SUO117	chrLR778279.1	1.00235871296643
SuoL	SUO117	chrLR778280.1	1.31749783536513
SuoL	SUO117	chrLR778281.1	1.00255489291127
SuoL	SUO117	chrLR778282.1	1.00931619937141
SuoL	SUO117	chrLR778283.1	0.994342678453805
SuoL	SUO117	chrLR778284.1	1.61617547462733
SuoL	SUO117	chrLR778285.1	1.00576472698874
SuoL	SUO117	chrLR778286.1	0.959973850141252
SuoL	SUO117	chrLR778287.1	1.26427794494825
SuoL	SUO117	chrLR778288.1	1.03795845320998
SuoL	SUO117	chrLR778289.1	1.06194543913779
SuoL	SUO117	chrLR778290.1	1.51099604811584
SuoL	SUO117	chrLR778291.1	1.06408487604035
SuoL	SUO117	chrLR778292.1	1.09437583528813
SuoL	SUO118	(Intercept)	985.926609440328
SuoL	SUO118	size	0.992400992376841
SuoL	SUO118	chrLR778254.1	0.981906669084941
SuoL	SUO118	chrLR778255.1	0.978941374070862
SuoL	SUO118	chrLR778256.1	1.08763343914397
SuoL	SUO118	chrLR778257.1	0.999630221659666
SuoL	SUO118	chrLR778258.1	1.00843116398169
SuoL	SUO118	chrLR778259.1	1.05101852443302
SuoL	SUO118	chrLR778260.1	1.01998721819945
SuoL	SUO118	chrLR778261.1	0.995758654686126
SuoL	SUO118	chrLR778262.1	0.986125250425049
SuoL	SUO118	chrLR778263.1	1.00471574484304
SuoL	SUO118	chrLR778264.1	0.979790751018405
SuoL	SUO118	chrLR778265.1	1.05036499511104
SuoL	SUO118	chrLR778266.1	1.04071207332741
SuoL	SUO118	chrLR778267.1	0.986373220890405
SuoL	SUO118	chrLR778268.1	1.00853148413246
SuoL	SUO118	chrLR778269.1	1.04139001874708
SuoL	SUO118	chrLR778270.1	0.989450275046111
SuoL	SUO118	chrLR778271.1	1.00135361316509
SuoL	SUO118	chrLR778272.1	1.01543275951325
SuoL	SUO118	chrLR778273.1	0.988444629789664
SuoL	SUO118	chrLR778274.1	1.80655478639073
SuoL	SUO118	chrLR778275.1	1.01305628782738
SuoL	SUO118	chrLR778276.1	1.01160693871318
SuoL	SUO118	chrLR778277.1	0.998196334706716
SuoL	SUO118	chrLR778278.1	0.982598982855765
SuoL	SUO118	chrLR778279.1	0.992417455901266
SuoL	SUO118	chrLR778280.1	1.33689912907823
SuoL	SUO118	chrLR778281.1	0.979594223122498
SuoL	SUO118	chrLR778282.1	1.02171455989624
SuoL	SUO118	chrLR778283.1	0.960860635623786
SuoL	SUO118	chrLR778284.1	1.56749484338878
SuoL	SUO118	chrLR778285.1	0.994031127095102
SuoL	SUO118	chrLR778286.1	0.990771127182861
SuoL	SUO118	chrLR778287.1	1.25761384715908
SuoL	SUO118	chrLR778288.1	1.02080087211864
SuoL	SUO118	chrLR778289.1	1.05737992304105
SuoL	SUO118	chrLR778290.1	1.46503240841943
SuoL	SUO118	chrLR778291.1	1.08279722234054
SuoL	SUO118	chrLR778292.1	1.05393311848749
SuoL	SUO119	(Intercept)	1284.85370647511
SuoL	SUO119	size	0.992248964448129
SuoL	SUO119	chrLR778254.1	0.980544566605882
SuoL	SUO119	chrLR778255.1	0.989541985422921
SuoL	SUO119	chrLR778256.1	1.11594567583847
SuoL	SUO119	chrLR778257.1	1.0029285447881
SuoL	SUO119	chrLR778258.1	1.05801024535434
SuoL	SUO119	chrLR778259.1	1.05651558346335
SuoL	SUO119	chrLR778260.1	1.04251602074701
SuoL	SUO119	chrLR778261.1	1.0117666609684
SuoL	SUO119	chrLR778262.1	1.02855358101572
SuoL	SUO119	chrLR778263.1	1.06168593836208
SuoL	SUO119	chrLR778264.1	0.994295731702142
SuoL	SUO119	chrLR778265.1	1.07664272516637
SuoL	SUO119	chrLR778266.1	1.07852698390429
SuoL	SUO119	chrLR778267.1	1.02663733641467
SuoL	SUO119	chrLR778268.1	1.01727073172179
SuoL	SUO119	chrLR778269.1	1.05823703741787
SuoL	SUO119	chrLR778270.1	1.0156999276907
SuoL	SUO119	chrLR778271.1	1.02227247354832
SuoL	SUO119	chrLR778272.1	1.03794069141165
SuoL	SUO119	chrLR778273.1	1.00756133219946
SuoL	SUO119	chrLR778274.1	1.7169750773904
SuoL	SUO119	chrLR778275.1	1.06970684207531
SuoL	SUO119	chrLR778276.1	1.04123951516733
SuoL	SUO119	chrLR778277.1	1.01031507090123
SuoL	SUO119	chrLR778278.1	1.01491834512872
SuoL	SUO119	chrLR778279.1	1.00849518643098
SuoL	SUO119	chrLR778280.1	1.31959463975165
SuoL	SUO119	chrLR778281.1	1.02739611254439
SuoL	SUO119	chrLR778282.1	1.02419303124592
SuoL	SUO119	chrLR778283.1	0.990781520379225
SuoL	SUO119	chrLR778284.1	1.54388117917708
SuoL	SUO119	chrLR778285.1	1.01307260696529
SuoL	SUO119	chrLR778286.1	0.997208294868734
SuoL	SUO119	chrLR778287.1	1.18894400616103
SuoL	SUO119	chrLR778288.1	1.02143953124784
SuoL	SUO119	chrLR778289.1	1.1153517160003
SuoL	SUO119	chrLR778290.1	1.45693654933843
SuoL	SUO119	chrLR778291.1	1.11483770927561
SuoL	SUO119	chrLR778292.1	1.13231045354712
SuoL	SUO120	(Intercept)	822.622140758763
SuoL	SUO120	size	0.992522029165631
SuoL	SUO120	chrLR778254.1	0.989906398364325
SuoL	SUO120	chrLR778255.1	0.981073931710029
SuoL	SUO120	chrLR778256.1	1.10221680782093
SuoL	SUO120	chrLR778257.1	0.986529997083157
SuoL	SUO120	chrLR778258.1	1.01439351020858
SuoL	SUO120	chrLR778259.1	1.02423075651491
SuoL	SUO120	chrLR778260.1	1.02597058380515
SuoL	SUO120	chrLR778261.1	0.994643038569512
SuoL	SUO120	chrLR778262.1	0.985680024102385
SuoL	SUO120	chrLR778263.1	1.00821730920094
SuoL	SUO120	chrLR778264.1	0.988561997427614
SuoL	SUO120	chrLR778265.1	1.02439164400534
SuoL	SUO120	chrLR778266.1	1.05503383582909
SuoL	SUO120	chrLR778267.1	1.01101781035459
SuoL	SUO120	chrLR778268.1	1.01274568600428
SuoL	SUO120	chrLR778269.1	1.05003755115776
SuoL	SUO120	chrLR778270.1	0.997709366610942
SuoL	SUO120	chrLR778271.1	0.990467554035843
SuoL	SUO120	chrLR778272.1	1.02102919436772
SuoL	SUO120	chrLR778273.1	1.0116281056856
SuoL	SUO120	chrLR778274.1	1.7484050398408
SuoL	SUO120	chrLR778275.1	1.02069613663914
SuoL	SUO120	chrLR778276.1	1.02130261051448
SuoL	SUO120	chrLR778277.1	1.00838262897706
SuoL	SUO120	chrLR778278.1	0.991485221764933
SuoL	SUO120	chrLR778279.1	0.992916445185651
SuoL	SUO120	chrLR778280.1	1.31552144117114
SuoL	SUO120	chrLR778281.1	1.01676910309062
SuoL	SUO120	chrLR778282.1	1.02491245571248
SuoL	SUO120	chrLR778283.1	0.968166699086292
SuoL	SUO120	chrLR778284.1	1.58830135931791
SuoL	SUO120	chrLR778285.1	1.00784141192317
SuoL	SUO120	chrLR778286.1	0.967534644536041
SuoL	SUO120	chrLR778287.1	1.28070962184541
SuoL	SUO120	chrLR778288.1	1.01442017313341
SuoL	SUO120	chrLR778289.1	1.04917744338989
SuoL	SUO120	chrLR778290.1	1.50018787460158
SuoL	SUO120	chrLR778291.1	1.05417287051117
SuoL	SUO120	chrLR778292.1	1.09724855148775
SuoL	SUO122	(Intercept)	701.771634186093
SuoL	SUO122	size	0.992224744498976
SuoL	SUO122	chrLR778254.1	0.982378863497402
SuoL	SUO122	chrLR778255.1	0.978042504609333
SuoL	SUO122	chrLR778256.1	1.09123028170618
SuoL	SUO122	chrLR778257.1	0.965896612340808
SuoL	SUO122	chrLR778258.1	0.992411552686734
SuoL	SUO122	chrLR778259.1	1.03039329638316
SuoL	SUO122	chrLR778260.1	1.00396609943536
SuoL	SUO122	chrLR778261.1	0.997240804835549
SuoL	SUO122	chrLR778262.1	0.979533978386676
SuoL	SUO122	chrLR778263.1	1.00254112512802
SuoL	SUO122	chrLR778264.1	0.975127693510785
SuoL	SUO122	chrLR778265.1	1.03005320931265
SuoL	SUO122	chrLR778266.1	1.05054792765836
SuoL	SUO122	chrLR778267.1	0.997178941502781
SuoL	SUO122	chrLR778268.1	1.00546708848274
SuoL	SUO122	chrLR778269.1	1.03835351023229
SuoL	SUO122	chrLR778270.1	0.976430618737628
SuoL	SUO122	chrLR778271.1	0.995784168497771
SuoL	SUO122	chrLR778272.1	1.00020830188717
SuoL	SUO122	chrLR778273.1	0.979451162082359
SuoL	SUO122	chrLR778274.1	1.71615409744741
SuoL	SUO122	chrLR778275.1	1.00701114836855
SuoL	SUO122	chrLR778276.1	1.00321886875715
SuoL	SUO122	chrLR778277.1	0.986731208384834
SuoL	SUO122	chrLR778278.1	0.978837074515671
SuoL	SUO122	chrLR778279.1	0.991788814595205
SuoL	SUO122	chrLR778280.1	1.32265526576308
SuoL	SUO122	chrLR778281.1	0.975536138426607
SuoL	SUO122	chrLR778282.1	0.99041968126674
SuoL	SUO122	chrLR778283.1	0.959586320371084
SuoL	SUO122	chrLR778284.1	1.56155645599782
SuoL	SUO122	chrLR778285.1	0.976952900380054
SuoL	SUO122	chrLR778286.1	0.97027778648569
SuoL	SUO122	chrLR778287.1	1.25272822933314
SuoL	SUO122	chrLR778288.1	0.98798678492801
SuoL	SUO122	chrLR778289.1	1.06654517316172
SuoL	SUO122	chrLR778290.1	1.39944507043344
SuoL	SUO122	chrLR778291.1	1.0410840643485
SuoL	SUO122	chrLR778292.1	1.04339426802003
SuoL	SUO124	(Intercept)	1711.0628856515
SuoL	SUO124	size	0.991057954367446
SuoL	SUO124	chrLR778254.1	0.979552443963114
SuoL	SUO124	chrLR778255.1	0.985547884034684
SuoL	SUO124	chrLR778256.1	1.10245113446783
SuoL	SUO124	chrLR778257.1	0.992167862675915
SuoL	SUO124	chrLR778258.1	1.00268000569068
SuoL	SUO124	chrLR778259.1	1.01295531305186
SuoL	SUO124	chrLR778260.1	1.02548034019296
SuoL	SUO124	chrLR778261.1	1.01922546192504
SuoL	SUO124	chrLR778262.1	1.00166247188181
SuoL	SUO124	chrLR778263.1	1.0048674830108
SuoL	SUO124	chrLR778264.1	0.997674697820523
SuoL	SUO124	chrLR778265.1	1.03282959240096
SuoL	SUO124	chrLR778266.1	1.04359848533967
